3.183098861837909133e-01,9.084128134022571160e-03,1.394031943073095192e-01,1.415024740591143970e-01,2.911601822623317154e-02,5.976455666077391121e-02,3.905573399355383168e-02,6.303712214928418323e-02,1.771885823175426561e-02,3.979453102799135333e-02,3.630004104753211530e-02,2.531492865244283977e-02,6.984136439310731359e-02,3.577778153007387524e-02,6.664614906224861079e-02,2.851084742831074340e-02,3.069215651719429255e-02,4.030676591646605023e-02,6.602392022308246899e-02,3.029370309659208671e-02,3.825060181230208189e-02,4.241450502004266709e-02,2.269903669978822272e-02,4.206545414392617865e-02,4.093566660378450406e-02,2.700019236803445632e-02,5.723534911707298806e-02,6.160979723709127803e-02,5.083808429816957103e-02,3.802879156913630682e-02,-1.000000000000000000e+00
3.183098861837904692e-01,2.572521972510495233e-03,8.074977811477038192e-02,1.176354956564986537e-01,1.404548639054058190e-01,5.854637423735239293e-02,4.214335813578553025e-01,7.648329574509654671e-02,3.825899513475564812e-02,1.005263879021609658e-01,7.432332525515816801e-02,1.324085329823347090e-01,4.139468417199500261e-02,2.248335978040096883e-01,1.276604144885170045e-01,9.127248103023935522e-02,1.478723122848321081e-01,1.024224267760079493e-01,6.548395141905162531e-02,4.380345888454868775e-02,1.219899451924072314e-01,9.250676719991487995e-02,1.068355322530296220e-01,5.594692951070156378e-02,7.792573700396508707e-02,1.171432866866878447e-01,2.879690576812056826e-02,1.098956285223411516e-01,7.896456347791885877e-02,6.780208096669186613e-02,-1.000000000000000000e+00
3.183098861837889149e-01,1.022193508629266195e-02,1.246355873091724159e-01,1.544615462518023619e-01,8.071609198101459270e-02,5.555282579061045223e-02,3.300249612436079727e-01,1.715975972844615005e-01,4.202822439831822854e-02,3.026824862828789500e-02,1.532802165464639543e-01,5.767176774710459225e-02,9.994504683767288511e-02,3.559101655220661686e-01,3.842066455084099802e-02,7.961894188657277216e-02,4.905860076184474783e-02,1.323227940861387009e-01,1.542531405328099459e-01,4.349011868571622808e-02,4.961093060444157765e-02,1.283693727653665850e-01,5.991133264036987288e-02,8.395616657036801544e-02,5.329149157367724099e-02,6.430251986905333172e-02,1.339091209985973918e-01,1.091252341648333707e-01,9.238702113796846971e-02,3.922642172144977235e-02,-1.000000000000000000e+00
3.183098861837884153e-01,9.835747929069067058e-03,3.172935538560649471e-01,3.779557320011201621e-02,9.849644073808415390e-02,1.422386388872278196e-01,1.487026790913944518e-01,7.740395983679700109e-02,2.145267363517253389e-01,3.850972802817313051e-02,1.557124949164579997e-01,7.845219189332421073e-02,1.787592320077588115e-01,5.808261000154382736e-02,2.747998738569781274e-01,5.957471378635788295e-02,5.114149895691601222e-02,1.973676508672949081e-01,1.409128074133708108e-01,1.578820648210312316e-01,1.236091806906183393e-01,8.980033044020181709e-03,1.600622320658715569e-01,1.271554850660455982e-01,1.158915186648129120e-01,8.753183802846582762e-02,2.329866676086488064e-01,7.317906423574836727e-02,2.055382765739456885e-01,8.119769748730487624e-02,1.000000000000000000e+00
3.183098861837879157e-01,6.371315204740040684e-03,5.491485350289835449e-02,1.117966721219446624e-01,1.162316792667571347e-01,5.122690690040607175e-02,4.216457246797864489e-01,1.062230667281127416e-01,9.846455617136427863e-02,7.201557358147503418e-02,6.981848805808088532e-02,7.060834897057123583e-02,4.772733402387286522e-02,1.146244512781142422e-01,4.330041434887510476e-02,2.956695190783666452e-02,7.138498172562535160e-02,1.415791237176126059e-02,3.438575204476401054e-02,1.762272050697179238e-02,2.047513750783832576e-01,3.482762945719049263e-02,2.461455157165970756e-02,6.583971322955239902e-02,3.737109232123887737e-02,4.615058715001453538e-02,2.551837897941181335e-02,3.460269618842910094e-02,6.577994313539689553e-02,1.335327522679479774e-02,-1.000000000000000000e+00
3.183098861837919125e-01,2.801495468130318564e-02,3.811342536313232499e-01,7.935853357724306778e-02,1.558121197791520751e-01,1.591469977393008550e-01,1.423359464546100073e-01,6.644907058602382566e-02,9.729568895659868044e-02,8.367498658324060146e-02,1.796260386589416946e-01,9.643049391893222799e-02,6.584864901175697949e-02,9.373965421122003316e-02,1.275683021944329920e-01,1.130628379656586635e-01,2.249161596089507831e-02,1.208654246980733898e-01,1.781238970411534450e-01,7.812343863420215251e-02,6.864543526227659398e-02,7.170606973925651439e-02,9.552616120840350111e-02,1.268834675307712323e-01,5.619452158870569952e-02,2.891473590610333169e-02,1.105416452043206377e-01,1.642652385147883587e-01,9.287354392244619172e-02,9.182924209588891329e-02,1.000000000000000000e+00
3.183098861837908577e-01,1.652267198255640002e-02,1.272184665908068779e-01,6.091046346001958989e-02,7.846982624853150734e-03,3.645746370607055864e-02,1.401618946733933224e-01,3.970550890996245308e-02,5.693682161659219254e-02,1.756977690419858976e-02,2.399593776130042738e-02,2.814810106274295842e-02,9.977206746410906268e-02,4.927485475587028291e-02,1.701909460942637245e-02,3.537942838927601169e-02,2.265582501430684487e-02,4.080796683892832372e-02,3.234853003522610709e-02,1.989015048270277933e-02,4.216135805224294902e-02,8.735105400637341311e-02,3.503878573938592339e-02,4.603877170015396869e-02,3.322673783738436248e-02,2.088897873057546373e-02,5.079348529494324277e-02,3.374398774432529197e-02,2.887341467349704288e-02,1.113319569413151640e-02,-1.000000000000000000e+00
3.183098861837945215e-01,3.988542364414457246e-03,6.238830610942899813e-02,8.821971854436791438e-02,5.748865022944952413e-02,1.041422828698702341e-01,5.113476398968105352e-01,6.724368471677588666e-02,8.920258965231588066e-02,5.089454221104074833e-02,3.667839651732452549e-02,8.526602991717067981e-02,2.680420891587115273e-01,1.212055105450514370e-01,6.594708561263926128e-02,2.365298945827719670e-02,4.371784425481801961e-02,2.243303599430448714e-01,8.626209703379106308e-02,1.052074338050337371e-01,2.784795479119912542e-01,6.546920835290821750e-02,9.803701440968148884e-02,5.955472434703851237e-02,1.292957278169275422e-02,8.699698508973432998e-02,1.781609472633780278e-01,1.274067083134559908e-01,4.317885478078506423e-02,8.255364968775702472e-02,-1.000000000000000000e+00
3.183098861837907467e-01,1.941474459371174757e-02,2.979801711344124415e-01,2.218934855861304511e-01,4.226566805988626885e-02,3.047461795375458471e-02,1.015018924071083434e-01,1.651695220564919353e-01,1.211257029030751442e-01,5.603853953330395488e-02,5.372553953768371970e-02,4.807666481375638678e-02,2.607271584551878237e-03,3.630472352118607055e-02,3.608122941102098746e-02,4.699595332372961259e-02,4.872354841534044800e-02,7.355437175280292450e-02,6.609373814075830689e-02,9.514019695639261420e-02,1.001324342370073228e-02,1.339570662856849892e-01,1.103393071253511160e-01,1.067894326924757609e-01,3.022563042726419610e-02,4.284632190512074890e-02,8.517282385366975461e-02,1.130034211059703642e-01,7.177874133320970296e-02,1.336621903554882362e-01,-1.000000000000000000e+00
3.183098861837931892e-01,4.997169705097372072e-03,4.046553778357800391e-01,1.276410163675702480e-01,6.258974378146107964e-02,4.210304344315889818e-02,2.051584761228885112e-01,1.704783455974032136e-01,1.643630374765484015e-01,5.195778402247117761e-02,3.506781507202630377e-02,3.033206177723542230e-02,1.837518981787195083e-01,1.437438517515440828e-01,2.635389673331627880e-01,1.621853108921958164e-01,5.368335367720981910e-02,3.163776828127400770e-02,5.617222671031231462e-02,4.715815230207639347e-02,1.888012779063157620e-01,1.344177722744195613e-01,2.682048204301759609e-01,2.881157920204544531e-01,1.059105301825483958e-01,5.752964265890855161e-02,1.800695311510970217e-02,1.156644636083638267e-01,7.999270369523739377e-02,5.990439968828659839e-02,1.000000000000000000e+00
3.183098861837923010e-01,1.895175308048926630e-02,2.081206898189909560e-01,3.304532997301604103e-01,8.599565649194285122e-02,3.338890923004285416e-02,1.195151757840342416e-01,2.916668526218064161e-01,2.619307739303499138e-01,1.606259436776373839e-01,1.038243166884187385e-01,5.858884034392797951e-02,2.818122540772121654e-01,1.606248035594033674e-01,2.294417524302128919e-01,1.851597478050436840e-01,9.105517862783903127e-02,1.094828895101638139e-01,1.191033246828505504e-01,5.836896936627267163e-02,2.190582189105969024e-01,1.993540211563024633e-01,1.512267158925843236e-01,1.429961276220268473e-01,1.203749682258777737e-01,5.970777497816119606e-02,1.739911860168851243e-01,1.144749021342290896e-01,1.019117373535513571e-01,4.415874945036767085e-02,-1.000000000000000000e+00
3.183098861837920235e-01,2.951719682951156349e-03,3.315825221175881521e-01,5.900070767916187897e-02,7.400291933886685158e-02,1.276339737191222179e-01,1.886241169446741806e-01,4.131025677470753776e-02,2.152482586129636777e-01,5.053347457628432071e-02,1.077545453258601654e-01,6.173180743386017660e-02,7.244915270149498987e-02,6.539095112346424155e-02,2.224159037415673890e-01,6.308323199077189858e-02,1.254205862733372666e-02,9.883266156307393691e-02,1.049660223390764535e-01,1.544812894997437958e-01,6.852147170423185385e-02,3.717762076227468238e-02,2.209008477110528113e-01,6.013763276718033651e-02,1.113430228644405329e-01,9.741002033874582300e-03,9.674705316987119996e-02,1.195637168610088896e-01,1.245788957669204389e-01,9.509397856434340102e-02,1.000000000000000000e+00
3.183098861837871385e-01,1.505282719792308196e-02,3.512197443673927832e-01,1.040860333196852172e-01,9.625364373596308198e-02,1.211374033104053033e-01,6.521915041008194414e-02,1.108738199141180991e-01,1.121566435482874990e-01,6.491430482266243029e-02,1.519973002627971470e-01,4.097973629399730838e-02,3.985953680266985516e-02,5.599361496051515064e-02,1.603716580711674888e-01,1.167515477095016213e-01,2.068003514933012404e-02,1.189244110771108115e-01,1.358760909042634468e-01,5.182332251626861619e-02,4.909033967305893170e-02,6.237615212622688726e-02,1.222069627784834883e-01,1.546626348268790307e-01,5.756669027668636501e-02,2.568071412423595171e-02,7.600696442444050682e-02,1.177917741914410871e-01,6.813822906078738362e-02,5.476139921048379239e-02,1.000000000000000000e+00
3.183098861837933002e-01,4.111659894030758426e-03,3.679595327523565440e-01,8.626259870106688099e-02,6.547552405232205663e-02,5.369946848305919701e-02,1.029676041615025101e-01,2.496233241160650262e-02,1.830101360355762818e-01,4.899388214796197155e-02,1.108608039698252834e-01,3.033224159228814498e-02,5.762329788557166849e-02,3.867383043205407933e-02,2.923724342751178873e-01,8.572989767004385309e-02,1.997221763326867752e-02,1.452250380053236312e-01,8.082831345155684633e-02,3.687706516273507595e-02,4.642290419800602225e-02,5.195495852121421315e-02,1.964144380022452840e-01,6.504443430421649741e-02,8.975641545701362745e-02,1.703409937732248969e-02,1.130443636807300645e-01,8.937180010693263066e-02,6.154390585158595051e-02,3.887856213929194449e-02,1.000000000000000000e+00
3.183098861837950211e-01,1.573929361359196685e-02,3.588315944115470502e-01,2.683193099378907709e-01,5.122079779684442918e-02,4.266358917005375756e-02,2.283963745547153423e-01,3.608522780709793043e-01,2.262652131285866342e-01,1.036606131047399931e-01,6.725967302137711434e-02,7.270176448508282319e-02,2.645147266732701397e-01,3.542574826609687366e-01,2.966260585986655873e-01,1.956407326155215343e-01,1.014379175323075338e-01,4.750877219806543678e-02,1.188330569470262693e-01,9.658997096895745316e-02,2.182856877770748827e-01,3.159818898555611377e-01,3.307913782739395070e-01,2.547261637393506417e-01,1.664438621710619126e-01,1.524440229035348149e-01,5.883084283477881676e-02,4.181327711749287940e-02,1.514577314041327949e-01,1.150500369430871861e-01,-1.000000000000000000e+00
3.183098861837949101e-01,3.219188054539128853e-03,8.761613906380634476e-02,3.164240886809649433e-02,5.729241755599929348e-03,1.707019596887121224e-02,1.051164629912075127e-01,3.177750183003458240e-02,2.204808580522375425e-02,8.899065654420720145e-03,6.932739235285525700e-03,1.846847257863009489e-02,8.493349145627231145e-02,1.554128071355855359e-02,2.729701388706157542e-02,2.455146523278057755e-02,9.359879099114154152e-03,1.150720928695307850e-02,9.313066096414012243e-03,1.954295427663770707e-02,4.293140605532431986e-02,6.302563831995494810e-03,2.198615821967258091e-02,9.657071049310482491e-03,2.950786342438358259e-02,3.729881801710903822e-03,2.173015722400499505e-02,1.974553022441785655e-02,1.251843596915387657e-03,6.360204042806356928e-03,-1.000000000000000000e+00
3.183098861837865279e-01,3.616253613849268120e-03,3.485432527998102992e-01,5.771571300702003915e-02,3.163667843094650212e-02,5.829831846193397893e-02,1.589247326359467249e-01,8.135654246377529986e-02,2.151502225595159079e-01,2.856728966160798633e-02,4.807402571022698079e-02,7.909952774361664329e-02,1.862911497241178660e-01,8.222691089174088974e-02,3.446855806541830880e-01,5.413489388119671619e-02,3.363936459894922154e-02,1.106412593377889136e-01,8.108632262755272047e-02,1.027476118164984409e-01,1.107209769200773047e-01,6.727183581916110211e-02,2.387685483456809532e-01,9.091230936742404622e-02,8.563827319835645713e-02,1.482055898983101506e-02,8.556159483852648906e-02,3.708165534890129483e-02,8.073804109801017981e-02,1.045089710716576165e-01,1.000000000000000000e+00
3.183098861837950766e-01,2.412311208522184645e-03,3.843357852989057744e-01,1.161333150749674081e-01,3.177390482535632360e-02,4.867313163379501095e-02,1.360112839279976060e-01,1.440519504237121884e-01,1.616195509513392858e-01,2.593121533612181492e-02,3.345074477249912470e-02,5.275578573890224443e-02,1.030063533064125708e-01,1.247982097050920614e-01,2.756722324638885002e-01,1.168357817530483456e-01,1.198591018227026551e-02,2.468401757200207672e-02,7.348245016640853056e-02,5.922804966792934167e-02,8.097492339354812885e-02,9.277853642940665779e-02,2.237694469606899272e-01,1.934677145127487174e-01,6.275639090519406771e-02,9.366367362309790251e-03,2.782296889792571642e-02,4.672395740336469233e-02,5.284090351615480102e-02,6.472985315294893516e-02,1.000000000000000000e+00
3.183098861837978522e-01,1.264215092313020032e-02,2.593237150190294549e-01,2.054278846976834993e-01,2.228346213719065994e-01,1.071385357976181452e-01,2.713311568518168015e-01,1.113307829272208588e-01,3.562198494353936706e-02,7.495184104382229817e-02,7.624147509118266164e-02,8.382154765017041376e-02,1.746462006355827268e-01,2.293720356902659296e-01,1.102900142515411269e-01,7.174500190728690108e-02,2.529786108468853878e-01,2.035066357289351188e-02,6.553099693933006620e-02,1.942565157268264647e-02,5.241219077564829298e-02,1.180144532476175012e-01,3.861063576364941879e-02,7.043002905856741991e-02,7.302976154311348334e-02,3.841338005091585184e-02,1.239000311649146868e-01,8.546995080024981373e-02,5.484458277655820425e-03,5.094133555862385282e-02,-1.000000000000000000e+00
3.183098861837932447e-01,3.045310209840007901e-02,2.998505672045155834e-01,1.762156988177434880e-01,1.662256094294568831e-01,1.469121848223465809e-01,3.614882148830338843e-02,2.128316010730645080e-01,3.975752681663282523e-02,1.716784134222285318e-01,1.002423264632131689e-01,1.486915411968683653e-01,4.015021523517034452e-02,9.455680978577858664e-02,1.328652074528608069e-02,1.148748413230788884e-01,1.380425892167251034e-01,5.854226628371150126e-02,1.820098983861351549e-01,2.788411709713771100e-02,3.411529556197062663e-02,3.566740076789582520e-02,4.921795926236311597e-02,9.435472806837878756e-02,8.500231901924101829e-02,7.557468161189398459e-02,3.108257725440968441e-02,1.083850477621493974e-01,8.394730686435657174e-02,5.719996449420947093e-02,1.000000000000000000e+00
3.183098861837890814e-01,4.058229558505137280e-02,1.484107342449760281e-01,2.427589305550997834e-01,2.576330004611767088e-01,1.641472737079343880e-01,1.710374898174530645e-01,2.057750719244182958e-01,4.190275159945999056e-02,2.330591961697940917e-01,9.431367614817390277e-02,1.821369100509852845e-01,2.793135583316415094e-01,5.155691690748029354e-02,1.648235297338130068e-01,1.239592272172026083e-01,6.808367150699959347e-02,2.232313235639931392e-01,1.021972143211636597e-01,4.172007061729578886e-02,1.857111801507045912e-01,1.988782087887061012e-01,6.462402591756180592e-02,5.017294416422334730e-02,1.266441461451115191e-01,1.256609991732021703e-01,9.149373238700791999e-02,6.103074679170526068e-02,1.037278362968222511e-01,7.742482406026880704e-02,-1.000000000000000000e+00
3.183098861837909133e-01,2.040923312141778787e-02,1.173858316311213318e-01,3.958814737974516995e-02,1.345798357436014774e-02,3.732634039160991068e-02,9.380274952486390705e-02,2.207575874281652445e-02,5.639426904093988724e-02,1.644696340561048464e-02,3.234010221014301661e-02,1.407035864634892941e-01,3.842059226007461109e-02,2.227040566094613122e-02,2.610889383404983027e-02,6.925608442428703160e-02,4.193794120610999654e-02,6.212583930079767364e-02,6.033376514939049057e-02,8.345107649797157967e-02,1.814446200788162600e-02,4.899134451055355693e-02,3.967516469339286284e-02,5.322665847472275724e-02,6.691301229236731873e-02,6.529801821520613003e-02,3.068080076656674177e-02,7.381373794975998326e-02,2.951749874879504298e-02,6.251549805681583249e-02,-1.000000000000000000e+00
3.183098861837850291e-01,1.013329283059287910e-03,3.681528290805183845e-01,1.224529731976113228e-01,1.382810393965310143e-02,9.302459115936183298e-02,1.805958719031963422e-01,1.315009005872650183e-01,1.777315871117397250e-01,4.289910463077570985e-02,1.376171530219273409e-01,8.057521408074463931e-02,1.573891545884720244e-01,1.027209462732948525e-01,2.572232403456398697e-01,1.299799806152806547e-01,1.598160312442257341e-02,1.233714376950366814e-01,7.466874746975447896e-02,1.093626802951083721e-01,1.347366278756819968e-01,7.810674108645476732e-02,2.214780924349809832e-01,1.979503170407794777e-01,6.590450208112834385e-02,2.462323035245270186e-02,1.196240774026200576e-01,2.589907972223041283e-02,1.396611523149869916e-01,1.212842559659374903e-01,1.000000000000000000e+00
3.183098861837888593e-01,1.812605382374197311e-03,3.710434487977009588e-01,8.904107065846028624e-02,5.553967007643850762e-02,6.264938463853685080e-02,1.222185763794574331e-01,4.111562273218578173e-02,1.771791899530531234e-01,5.711964598670452725e-02,1.332349600543312751e-01,1.239172814199991993e-02,3.493217101967694554e-02,8.017588382117513124e-02,2.419240591726256051e-01,1.067086466766968000e-01,1.849206113037201935e-02,1.638519888702812122e-01,7.468843343615344521e-02,2.964640480411808235e-02,1.024269756159159467e-02,3.409015909823710777e-02,1.556475120773452014e-01,8.349385078861758236e-02,9.397519609123419770e-02,2.836485944692143310e-02,1.033646408257205829e-01,6.837285492951304666e-02,4.640470476160882957e-02,6.702994750749556585e-03,1.000000000000000000e+00
3.183098861837916349e-01,1.241373055311843950e-02,2.885723061710008253e-01,8.155057085787131843e-02,4.039790866409272846e-02,3.600282468455145296e-02,1.285910717840899227e-02,9.800248646821402287e-02,1.611217698926253328e-01,3.566984527713909503e-02,1.539006463574311805e-02,3.462002441576719769e-02,2.538254136975114789e-02,1.700308553729706906e-02,1.922343358414123071e-01,9.648361092422359786e-02,1.863123701506435789e-02,1.071457855733705909e-02,7.356973213129250344e-02,3.149794834150461409e-02,4.709445033799889574e-02,1.236052518510407858e-02,4.915971943090639840e-02,1.075087473750408890e-01,3.622181720686421663e-02,1.992495877277594696e-02,2.511694115409833505e-02,4.410277335936249599e-02,2.369717612813900323e-02,1.203713046464679158e-02,1.000000000000000000e+00
3.183098861837945770e-01,8.104050320457674081e-03,2.887905939803241950e-01,5.129441525525750556e-02,7.182006280231244266e-02,2.809560556074876259e-02,4.086341166699083427e-01,7.520693526329190470e-02,1.154976959005996340e-01,7.071103651144962365e-02,9.416641662350357100e-02,3.240497195952373594e-02,4.846591429647898464e-01,1.969794182139479252e-02,1.405162814512037339e-01,1.523489685996078959e-02,7.365272711961284857e-02,6.503051886109822988e-02,2.954384171998101355e-02,1.141192902122773432e-02,1.229282285126889196e-01,7.208222208352743632e-02,1.854684221348762430e-01,6.075226635631242322e-02,3.877027887545207024e-02,4.420181256448527801e-02,9.854036328578720527e-02,5.030741566780506935e-02,8.118618138385716443e-02,1.547733019654935760e-02,-1.000000000000000000e+00
3.183098861837906912e-01,1.075332452723714964e-02,5.393520751847116212e-01,1.914414548930828408e-01,3.349527108128103059e-02,7.099646368424825625e-03,4.048466792810151982e-01,3.795273075819033393e-01,1.339873183504301235e-01,5.042730587279400933e-02,5.828720814904623376e-02,1.530744006946221751e-02,3.133232830412838732e-01,3.628783627698818348e-01,2.751462433948788089e-01,1.036165893468789651e-01,5.565800435531770285e-02,1.357816905280034327e-02,5.125243755412513258e-02,2.494212148264528597e-02,2.765097562619386884e-01,2.646943855627435505e-01,2.951006141550290840e-01,2.071954135299653998e-01,8.604932327793460289e-02,3.620954853821054670e-02,1.905566385068881846e-02,3.252094685782967731e-02,3.987483127831819435e-02,3.203085373754856191e-02,-1.000000000000000000e+00
